Date,Time range,Day,Arts and Social Sciences,Chemistry,Education,Medical,Physics,Queen's Building,Wills Memorial,Beacon House,Brambles and Hawthorns,Grace Reeves,Senate House
2023-09-18, 08:00-08:59, Monday   ,0.7604562737642585,,,,,,,0.6507592190889371,,0.7692307692307693,0.28735632183908044
2023-09-18, 09:00-09:59, Monday   ,,0.4329004329004329,1.0869565217391304,1.1363636363636365,0.5747126436781609,0.5952380952380952,0.5328596802841918,,101.40845070422534,,
2023-09-19, 08:00-08:59, Tuesday  ,0.38022813688212925,,,,,,,,,,
2023-09-19, 09:00-09:59, Tuesday  ,,,,,,,,0.43383947939262474,,,
2023-09-19, 10:00-10:59, Tuesday  ,0.38022813688212925,,,,,,,,,,
2023-09-19, 11:00-11:59, Tuesday  ,,3.463203463203463,3.260869565217391,,,,,,,,
2023-09-19, 12:00-12:59, Tuesday  ,,,,0.7575757575757576,,,,,,,
2023-09-19, 13:00-13:59, Tuesday  ,,0.4329004329004329,,,,,,,,,
2023-09-19, 14:00-14:59, Tuesday  ,,,,,,,,,,,
2023-09-19, 15:00-15:59, Tuesday  ,,,,,,,,,,0.7692307692307693,
2023-09-19, 17:00-17:59, Tuesday  ,,,,,0.5747126436781609,,,,1.4084507042253522,,
2023-09-19, 19:00-19:59, Tuesday  ,,,,,,0.5952380952380952,,,,,
2023-09-19, 20:00-20:59, Tuesday  ,,,,,,,,,,,0.28735632183908044
2023-09-19, 21:00-21:59, Tuesday  ,,,,,,,0.5328596802841918,,,,
2023-09-20, 14:00-14:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-09-21, 04:00-04:59, Thursday ,0.7604562737642585,,,,,,,,,,
2023-09-21, 10:00-10:59, Thursday ,,,,,,,,,1.4084507042253522,,
2023-09-21, 13:00-13:59, Thursday ,,,,,,,,,47.88732394366197,,
2023-09-21, 17:00-17:59, Thursday ,0.38022813688212925,,,,,,,,,0.7692307692307693,
2023-09-21, 18:00-18:59, Thursday ,,,,,,,,,6.572769953051644,,
2023-09-22, 10:00-10:59, Friday   ,,,,,,,,,10.328638497652582,,
2023-09-22, 12:00-12:59, Friday   ,101.7743979721166,,,,,,,,,,
2023-09-27, 02:00-02:59, Wednesday,0.8871989860583016,,,,,,,,,,
2023-09-27, 05:00-05:59, Wednesday,1.520912547528517,,,,,,,,,,
2023-09-27, 08:00-08:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-09-27, 09:00-09:59, Wednesday,,,1.0869565217391304,,,,,,,,
2023-09-27, 10:00-10:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-09-27, 11:00-11:59, Wednesday,,,,9.090909090909092,,,,,,,
2023-09-27, 13:00-13:59, Wednesday,,,,0.7575757575757576,,,,,,,
2023-09-27, 15:00-15:59, Wednesday,,,,,,51.19047619047619,,,,,
2023-09-27, 16:00-16:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-09-27, 18:00-18:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-09-27, 20:00-20:59, Wednesday,,,,,,,,,,9.230769230769232,
2023-09-27, 21:00-21:59, Wednesday,3.802281368821293,,,,,,,,,,
2023-09-28, 18:00-18:59, Thursday ,15.209125475285171,,,,,,,,,,
2023-09-28, 23:00-23:59, Thursday ,9.125475285171103,,,,,,,,,,
2023-09-29, 09:00-09:59, Friday   ,1.520912547528517,,,,,,,,,,
2023-10-02, 09:00-09:59, Monday   ,11.660329531051964,,,36.74242424242424,9.195402298850574,21.428571428571427,8.52575488454707,10.412147505422993,1.8779342723004695,8.461538461538462,5.028735632183908
2023-10-02, 10:00-10:59, Monday   ,,30.303030303030305,,,,,,49.240780911062906,,,
2023-10-02, 11:00-11:59, Monday   ,39.543726235741445,,22.82608695652174,,35.63218390804598,65.47619047619048,62.34458259325044,,19.718309859154928,54.61538461538461,24.856321839080458
2023-10-02, 14:00-14:59, Monday   ,63.37135614702155,,16.304347826086957,42.42424242424242,,,62.522202486678516,44.251626898047725,31.455399061032864,30.0,24.281609195402297
2023-10-02, 15:00-15:59, Monday   ,,,,,,38.69047619047619,,,,,
2023-10-02, 16:00-16:59, Monday   ,50.82382762991128,33.33333333333333,20.652173913043477,,29.88505747126437,,54.88454706927176,,9.389671361502346,,23.99425287356322
2023-10-02, 17:00-17:59, Monday   ,,,,12.5,,,,,,,
2023-10-02, 18:00-18:59, Monday   ,,,,3.0303030303030303,,,29.307282415630553,,,,
2023-10-02, 19:00-19:59, Monday   ,19.518377693282638,,,0.7575757575757576,,,13.676731793960922,,,,
2023-10-02, 20:00-20:59, Monday   ,14.44866920152091,,,,,,6.394316163410302,,,,
2023-10-02, 21:00-21:59, Monday   ,11.153358681875792,,,0.7575757575757576,,,4.085257548845471,,,,
2023-10-02, 22:00-22:59, Monday   ,10.392902408111533,,,,,,,,,,
2023-10-03, 00:00-00:59, Tuesday  ,2.915082382762991,,,,,,,,,,
2023-10-03, 01:00-01:59, Tuesday  ,1.7743979721166032,,,,,,,,,,
2023-10-03, 02:00-02:59, Tuesday  ,1.2674271229404308,,,,,,,,,,
2023-10-03, 03:00-03:59, Tuesday  ,1.520912547528517,,,,,,,,,,
2023-10-03, 04:00-04:59, Tuesday  ,1.394169835234474,,,,,,,,,,
2023-10-03, 05:00-05:59, Tuesday  ,1.0139416983523446,,,,,,,,,,
2023-10-03, 06:00-06:59, Tuesday  ,1.1406844106463878,,,,,,,,,,
2023-10-03, 07:00-07:59, Tuesday  ,1.0139416983523446,,,,,,,,,,
2023-10-03, 09:00-09:59, Tuesday  ,,,4.3478260869565215,3.4090909090909087,4.597701149425287,17.261904761904763,12.25577264653641,14.533622559652928,8.450704225352112,,4.741379310344827
2023-10-03, 10:00-10:59, Tuesday  ,,26.406926406926406,,21.59090909090909,,,,,,,
2023-10-03, 11:00-11:59, Tuesday  ,40.557667934093786,,14.130434782608695,,19.54022988505747,40.476190476190474,42.62877442273535,21.908893709327547,20.187793427230048,,26.72413793103448
2023-10-03, 14:00-14:59, Tuesday  ,55.766793409378955,37.66233766233766,,27.27272727272727,,,74.24511545293073,55.31453362255966,17.370892018779344,,15.660919540229884
2023-10-03, 15:00-15:59, Tuesday  ,,,,,,60.11904761904761,,,,,
2023-10-03, 16:00-16:59, Tuesday  ,47.27503168567807,35.064935064935064,14.130434782608695,26.89393939393939,18.39080459770115,46.42857142857143,,50.759219088937094,20.657276995305164,,23.132183908045977
2023-10-03, 17:00-17:59, Tuesday  ,,10.38961038961039,9.782608695652174,16.28787878787879,6.896551724137931,30.952380952380953,40.852575488454704,,,,
2023-10-03, 18:00-18:59, Tuesday  ,,3.896103896103896,,6.8181818181818175,3.4482758620689653,16.666666666666664,24.866785079928952,,,,
2023-10-03, 19:00-19:59, Tuesday  ,16.856780735107733,,,1.893939393939394,,,14.209591474245114,8.676789587852495,1.8779342723004695,,5.028735632183908
2023-10-03, 20:00-20:59, Tuesday  ,12.040557667934094,,,0.7575757575757576,,,11.012433392539965,,,,
2023-10-03, 21:00-21:59, Tuesday  ,10.392902408111533,,,,,,7.992895204262878,1.735357917570499,,,
2023-10-03, 22:00-22:59, Tuesday  ,10.392902408111533,,,,,,,,,,
2023-10-03, 23:00-23:59, Tuesday  ,5.830164765525982,,,,,,,,,,
2023-10-04, 00:00-00:59, Wednesday,3.1685678073510775,,,,,,,,,,
2023-10-04, 01:00-01:59, Wednesday,2.027883396704689,,,,,,,,,,
2023-10-04, 02:00-02:59, Wednesday,0.8871989860583016,,,,,,,,,,
2023-10-04, 03:00-03:59, Wednesday,0.5069708491761723,,,,,,,,,,
2023-10-04, 04:00-04:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-10-04, 05:00-05:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-10-04, 06:00-06:59, Wednesday,0.38022813688212925,,,,,,,,,,
2023-10-04, 07:00-07:59, Wednesday,0.8871989860583016,,,,,,,,,,
2023-10-04, 08:00-08:59, Wednesday,13.307984790874524,,,,,,,,,,
2023-10-04, 09:00-09:59, Wednesday,12.547528517110266,,6.521739130434782,5.681818181818182,,14.285714285714285,11.545293072824157,42.0824295010846,4.225352112676056,,5.028735632183908
2023-10-04, 10:00-10:59, Wednesday,7.984790874524715,23.376623376623375,,,18.96551724137931,,,,,,
2023-10-04, 11:00-11:59, Wednesday,26.362484157160964,,13.043478260869565,23.484848484848484,,43.452380952380956,31.08348134991119,50.108459869848154,,16.153846153846153,
2023-10-04, 14:00-14:59, Wednesday,51.837769328263626,28.57142857142857,13.043478260869565,29.545454545454547,,45.23809523809524,61.63410301953819,,14.553990610328638,61.53846153846154,17.81609195402299
2023-10-04, 15:00-15:59, Wednesday,,,7.608695652173914,,26.436781609195403,,,,,,
2023-10-04, 16:00-16:59, Wednesday,41.951837769328264,28.13852813852814,17.391304347826086,,,25.0,47.95737122557727,38.611713665943604,13.145539906103288,25.384615384615383,36.35057471264368
2023-10-04, 17:00-17:59, Wednesday,,,,15.151515151515152,12.643678160919542,24.404761904761905,44.93783303730018,,,,
2023-10-04, 18:00-18:59, Wednesday,,,3.260869565217391,4.166666666666666,,14.880952380952381,25.044404973357015,,,,
2023-10-04, 19:00-19:59, Wednesday,14.955640050697086,,,1.893939393939394,,,14.742451154529308,7.592190889370933,2.8169014084507045,,7.902298850574713
2023-10-04, 20:00-20:59, Wednesday,,,,1.5151515151515151,,,8.348134991119005,,,,
2023-10-04, 21:00-21:59, Wednesday,,,,1.1363636363636365,,,7.63765541740675,5.206073752711497,,,
2023-10-04, 22:00-22:59, Wednesday,8.61850443599493,,,,,,,,,,
2023-10-04, 23:00-23:59, Wednesday,5.830164765525982,,,,,,,,,,
2023-10-05, 00:00-00:59, Thursday ,3.929024081115336,,,,,,,,,,
2023-10-05, 01:00-01:59, Thursday ,2.2813688212927756,,,,,,,,,,
2023-10-05, 02:00-02:59, Thursday ,1.9011406844106464,,,,,,,,,,
2023-10-05, 03:00-03:59, Thursday ,1.394169835234474,,,,,,,,,,
2023-10-05, 04:00-04:59, Thursday ,0.5069708491761723,,,,,,,,,,
2023-10-05, 05:00-05:59, Thursday ,0.25348542458808615,,,,,,,,,,
2023-10-05, 06:00-06:59, Thursday ,0.12674271229404308,,,,,,,,,,
2023-10-05, 07:00-07:59, Thursday ,21.039290240811155,,,,,,,,,,
2023-10-05, 08:00-08:59, Thursday ,13.307984790874524,,,,,,,,,,
2023-10-05, 09:00-09:59, Thursday ,10.899873257287707,,7.608695652173914,3.4090909090909087,,8.333333333333332,8.52575488454707,4.989154013015185,2.3474178403755865,6.923076923076923,3.5919540229885056
2023-10-05, 10:00-10:59, Thursday ,,26.83982683982684,,,13.218390804597702,,,,,,
2023-10-05, 11:00-11:59, Thursday ,25.09505703422053,,13.043478260869565,19.696969696969695,,,52.2202486678508,14.316702819956618,,14.615384615384617,
2023-10-05, 13:00-13:59, Thursday ,,,25.0,,,,,,,,
2023-10-05, 14:00-14:59, Thursday ,55.766793409378955,,,29.545454545454547,,62.5,59.32504440497336,57.04989154013015,23.474178403755868,,18.82183908045977
2023-10-05, 15:00-15:59, Thursday ,,27.27272727272727,,,36.7816091954023,,,,,,
2023-10-05, 16:00-16:59, Thursday ,39.543726235741445,,21.73913043478261,23.106060606060606,25.862068965517242,41.66666666666667,59.14742451154529,39.91323210412148,16.431924882629108,32.30769230769231,26.436781609195403
2023-10-05, 17:00-17:59, Thursday ,,11.688311688311687,,16.28787878787879,13.793103448275861,20.833333333333336,41.207815275310836,,,,
2023-10-05, 18:00-18:59, Thursday ,,2.5974025974025974,,6.0606060606060606,1.1494252873563218,11.904761904761903,21.314387211367674,,0.9389671361502347,,9.770114942528735
2023-10-05, 19:00-19:59, Thursday ,,,,1.5151515151515151,,,13.143872113676732,12.58134490238612,,,
2023-10-05, 20:00-20:59, Thursday ,13.307984790874524,,,1.5151515151515151,,,8.880994671403197,,,,
2023-10-05, 21:00-21:59, Thursday ,10.26615969581749,,,0.7575757575757576,,,5.150976909413854,1.9522776572668112,,,
2023-10-05, 22:00-22:59, Thursday ,7.984790874524715,,,,,,,,,,
2023-10-05, 23:00-23:59, Thursday ,5.069708491761723,,,,,,,,,,
2023-10-06, 01:00-01:59, Friday   ,1.9011406844106464,,,,,,,,,,
2023-10-06, 02:00-02:59, Friday   ,1.394169835234474,,,,,,,,,,
2023-10-06, 03:00-03:59, Friday   ,0.38022813688212925,,,,,,,,,,
2023-10-06, 04:00-04:59, Friday   ,0.38022813688212925,,,,,,,,,,
2023-10-06, 05:00-05:59, Friday   ,0.6337135614702154,,,,,,,,,,
2023-10-06, 06:00-06:59, Friday   ,0.6337135614702154,,,,,,,,,,
2023-10-06, 07:00-07:59, Friday   ,1.0139416983523446,,,,,,,,,,
2023-10-06, 09:00-09:59, Friday   ,12.67427122940431,,2.1739130434782608,1.1363636363636365,,,6.571936056838366,9.327548806941431,5.633802816901409,,4.022988505747127
2023-10-06, 10:00-10:59, Friday   ,,22.07792207792208,,,25.287356321839084,19.047619047619047,,,,,
2023-10-06, 11:00-11:59, Friday   ,31.1787072243346,,8.695652173913043,14.015151515151514,,55.35714285714286,35.168738898756665,19.088937093275486,11.267605633802818,29.230769230769234,16.954022988505745
2023-10-06, 14:00-14:59, Friday   ,45.12040557667934,,10.869565217391305,21.96969696969697,,38.095238095238095,43.3392539964476,,18.779342723004692,19.230769230769234,30.17241379310345
2023-10-06, 15:00-15:59, Friday   ,,39.39393939393939,,,,,,,,,
2023-10-06, 16:00-16:59, Friday   ,30.671736375158424,16.017316017316016,,8.333333333333332,15.517241379310345,29.166666666666668,34.4582593250444,,10.328638497652582,10.0,19.54022988505747
2023-10-06, 17:00-17:59, Friday   ,,5.627705627705628,,8.712121212121213,,17.261904761904763,25.399644760213143,,,,
2023-10-06, 18:00-18:59, Friday   ,,,,4.924242424242424,1.7241379310344827,4.761904761904762,21.49200710479574,,,,
2023-10-06, 19:00-19:59, Friday   ,13.688212927756654,,,0.7575757575757576,,,6.394316163410302,,,,2.0114942528735633
2023-10-06, 20:00-20:59, Friday   ,11.280101394169835,,,0.3787878787878788,,,3.9076376554174073,,,,
2023-10-06, 21:00-21:59, Friday   ,10.012674271229404,,,0.3787878787878788,,,2.1314387211367674,,,,
2023-10-06, 22:00-22:59, Friday   ,6.7173637515842834,,,,,,,,,,
2023-10-06, 23:00-23:59, Friday   ,4.942965779467681,,,,,,,,,,
2023-10-07, 00:00-00:59, Saturday ,2.5348542458808616,,,,,,,,,,
2023-10-07, 01:00-01:59, Saturday ,1.0139416983523446,,,,,,,,,,
2023-10-07, 02:00-02:59, Saturday ,1.0139416983523446,,,,,,,,,,
2023-10-07, 03:00-03:59, Saturday ,1.520912547528517,,,,,,,,,,
2023-10-07, 04:00-04:59, Saturday ,1.2674271229404308,,,,,,,,,,
2023-10-07, 05:00-05:59, Saturday ,1.1406844106463878,,,,,,,,,,
2023-10-07, 06:00-06:59, Saturday ,0.8871989860583016,,,,,,,,,,
2023-10-07, 07:00-07:59, Saturday ,0.38022813688212925,,,,,,,,,,
2023-10-07, 09:00-09:59, Saturday ,4.562737642585551,,,,,,,,,,1.4367816091954022
2023-10-07, 11:00-11:59, Saturday ,10.139416983523446,,,,,,,,,,2.2988505747126435
2023-10-07, 12:00-12:59, Saturday ,,,,,,,15.097690941385435,9.327548806941431,,,
2023-10-07, 14:00-14:59, Saturday ,23.44740177439797,,,,,,23.26820603907638,17.787418655097614,,,7.040229885057471
2023-10-07, 15:00-15:59, Saturday ,,,,,,,29.66252220248668,,,,
2023-10-07, 16:00-16:59, Saturday ,33.33333333333333,,,,,,26.99822380106572,,,,
2023-10-07, 19:00-19:59, Saturday ,19.518377693282638,,,,,,,,,,
2023-10-07, 20:00-20:59, Saturday ,13.561470215462613,,,,,,,,,,
2023-10-07, 21:00-21:59, Saturday ,8.111533586818757,,,,,,,,,,
2023-10-07, 22:00-22:59, Saturday ,6.2103929024081115,,,,,,,,,,
2023-10-07, 23:00-23:59, Saturday ,4.689480354879595,,,,,,,,,,
2023-10-08, 00:00-00:59, Sunday   ,2.4081115335868186,,,,,,,,,,
2023-10-08, 02:00-02:59, Sunday   ,1.6476552598225602,,,,,,,,,,
2023-10-08, 03:00-03:59, Sunday   ,1.2674271229404308,,,,,,,,,,
2023-10-08, 04:00-04:59, Sunday   ,0.7604562737642585,,,,,,,,,,
2023-10-08, 05:00-05:59, Sunday   ,0.5069708491761723,,,,,,,,,,
2023-10-08, 06:00-06:59, Sunday   ,0.25348542458808615,,,,,,,,,,
2023-10-08, 09:00-09:59, Sunday   ,3.4220532319391634,,,,,,,4.772234273318872,,,
2023-10-08, 11:00-11:59, Sunday   ,10.26615969581749,,,,,,6.571936056838366,9.761388286334057,,1.5384615384615385,2.7298850574712645
2023-10-08, 12:00-12:59, Sunday   ,,,,,,,,15.184381778741866,,,
2023-10-08, 14:00-14:59, Sunday   ,23.44740177439797,,,,,,24.866785079928952,26.89804772234273,,9.230769230769232,8.477011494252872
2023-10-08, 15:00-15:59, Sunday   ,,,,,,,28.596802841918294,,,,
2023-10-08, 16:00-16:59, Sunday   ,36.88212927756654,,,,,,29.484902309058615,37.52711496746204,,12.307692307692308,
2023-10-08, 19:00-19:59, Sunday   ,27.376425855513308,,,,,,,19.088937093275486,,,
2023-10-08, 21:00-21:59, Sunday   ,,,,,,,,6.724511930585683,,,
2023-10-09, 00:00-00:59, Monday   ,3.4220532319391634,,,,,,,,,,
2023-10-09, 01:00-01:59, Monday   ,2.027883396704689,,,,,,,,,,
2023-10-09, 02:00-02:59, Monday   ,1.6476552598225602,,,,,,,,,,
2023-10-09, 03:00-03:59, Monday   ,0.7604562737642585,,,,,,,,,,
2023-10-09, 04:00-04:59, Monday   ,1.0139416983523446,,,,,,,,,,
2023-10-09, 05:00-05:59, Monday   ,0.8871989860583016,,,,,,,,,,
2023-10-09, 06:00-06:59, Monday   ,0.7604562737642585,,,,,,,,,,
2023-10-09, 07:00-07:59, Monday   ,1.520912547528517,,,,,,,,,,
2023-10-09, 09:00-09:59, Monday   ,12.927756653992395,,9.782608695652174,25.0,,9.523809523809524,5.328596802841918,8.459869848156181,3.755868544600939,3.8461538461538463,8.764367816091955
2023-10-09, 10:00-10:59, Monday   ,,25.541125541125542,,,21.26436781609195,,,,,,
2023-10-09, 11:00-11:59, Monday   ,39.29024081115336,,7.608695652173914,29.166666666666668,,60.11904761904761,52.753108348134994,,16.901408450704224,27.692307692307693,29.166666666666668
2023-10-09, 13:00-13:59, Monday   ,63.11787072243346,,,,,,,,,,
2023-10-09, 14:00-14:59, Monday   ,,,17.391304347826086,42.04545454545455,,69.04761904761905,58.792184724689164,27.765726681127983,23.004694835680752,,19.82758620689655
2023-10-09, 15:00-15:59, Monday   ,,,,,20.114942528735632,,,,,,
2023-10-09, 16:00-16:59, Monday   ,49.30291508238277,32.03463203463203,30.434782608695656,29.545454545454547,44.252873563218394,36.904761904761905,53.641207815275315,49.67462039045553,16.901408450704224,29.230769230769234,20.25862068965517
2023-10-09, 17:00-17:59, Monday   ,,18.614718614718615,13.043478260869565,15.151515151515152,8.045977011494253,23.214285714285715,45.11545293072824,,,,
2023-10-09, 18:00-18:59, Monday   ,,,,7.575757575757576,2.8735632183908044,13.690476190476192,30.550621669627,,,,
2023-10-09, 19:00-19:59, Monday   ,24.334600760456272,,,4.166666666666666,,,19.182948490230906,20.390455531453362,2.8169014084507045,,6.4655172413793105
2023-10-09, 20:00-20:59, Monday   ,21.419518377693283,,,0.3787878787878788,,,12.788632326820604,,,,
2023-10-09, 21:00-21:59, Monday   ,15.96958174904943,,,,,,7.282415630550622,14.75054229934924,,,
2023-10-09, 22:00-22:59, Monday   ,10.773130544993663,,,,,,,,,,
2023-10-09, 23:00-23:59, Monday   ,6.337135614702155,,,,,,,,,,
2023-10-10, 00:00-00:59, Tuesday  ,3.802281368821293,,,,,,,,,,
2023-10-10, 01:00-01:59, Tuesday  ,2.6615969581749046,,,,,,,,,,
2023-10-10, 02:00-02:59, Tuesday  ,1.394169835234474,,,,,,,,,,
2023-10-10, 04:00-04:59, Tuesday  ,0.5069708491761723,,,,,,,,,,
2023-10-10, 05:00-05:59, Tuesday  ,0.38022813688212925,,,,,,,,,,
2023-10-10, 06:00-06:59, Tuesday  ,0.38022813688212925,,,,,,,,,,
2023-10-10, 07:00-07:59, Tuesday  ,1.0139416983523446,,,,,,,,,,
2023-10-10, 09:00-09:59, Tuesday  ,,,4.3478260869565215,7.196969696969697,,,9.41385435168739,6.941431670281996,7.981220657276995,,5.316091954022988
2023-10-10, 10:00-10:59, Tuesday  ,,,,,18.39080459770115,32.73809523809524,,,,,
2023-10-10, 11:00-11:59, Tuesday  ,35.868187579214194,,13.043478260869565,38.25757575757576,,41.07142857142857,,20.824295010845987,25.821596244131456,33.07692307692307,33.189655172413794
2023-10-10, 12:00-12:59, Tuesday  ,,,,,,,57.19360568383659,,,,
2023-10-10, 14:00-14:59, Tuesday  ,60.329531051964516,40.692640692640694,,39.39393939393939,,76.19047619047619,67.49555950266429,,27.230046948356808,39.23076923076923,32.4712643678161
2023-10-10, 15:00-15:59, Tuesday  ,,,,,56.896551724137936,,,,,,
2023-10-10, 16:00-16:59, Tuesday  ,51.457541191381495,28.57142857142857,14.130434782608695,30.681818181818183,25.862068965517242,60.11904761904761,51.865008880994665,48.37310195227766,23.943661971830984,,28.160919540229884
2023-10-10, 17:00-17:59, Tuesday  ,,19.047619047619047,5.434782608695652,18.560606060606062,,27.976190476190478,40.67495559502664,,,,
2023-10-10, 18:00-18:59, Tuesday  ,,,4.3478260869565215,7.954545454545454,4.022988505747127,21.428571428571427,30.905861456483123,,,,
2023-10-10, 19:00-19:59, Tuesday  ,19.011406844106464,,,4.545454545454546,,,22.55772646536412,17.35357917570499,1.8779342723004695,,6.896551724137931
2023-10-10, 20:00-20:59, Tuesday  ,19.518377693282638,,,2.6515151515151514,,,13.143872113676732,,,,
2023-10-10, 21:00-21:59, Tuesday  ,17.110266159695815,,,2.272727272727273,,,5.683836589698046,5.206073752711497,,,
2023-10-10, 22:00-22:59, Tuesday  ,15.082382762991129,,,,,,,,,,
2023-10-11, 00:00-00:59, Wednesday,3.802281368821293,,,,,,,,,,
2023-10-11, 01:00-01:59, Wednesday,2.788339670468948,,,,,,,,,,
2023-10-11, 02:00-02:59, Wednesday,2.2813688212927756,,,,,,,,,,
2023-10-11, 03:00-03:59, Wednesday,1.394169835234474,,,,,,,,,,
2023-10-11, 04:00-04:59, Wednesday,0.8871989860583016,,,,,,,,,,
2023-10-11, 05:00-05:59, Wednesday,0.6337135614702154,,,,,,,,,,
2023-10-11, 06:00-06:59, Wednesday,0.6337135614702154,,,,,,,,,,
2023-10-11, 07:00-07:59, Wednesday,1.2674271229404308,,,,,,,,,,
2023-10-11, 09:00-09:59, Wednesday,11.533586818757922,,3.260869565217391,4.924242424242424,,13.690476190476192,11.012433392539965,11.279826464208242,5.633802816901409,,6.0344827586206895
2023-10-11, 10:00-10:59, Wednesday,,,,,17.24137931034483,33.33333333333333,,,,,
2023-10-11, 11:00-11:59, Wednesday,,,11.956521739130435,24.62121212121212,,,35.168738898756665,34.273318872017356,13.145539906103288,,13.36206896551724
2023-10-11, 14:00-14:59, Wednesday,53.35868187579214,28.13852813852814,20.652173913043477,23.863636363636363,,54.761904761904766,57.19360568383659,48.37310195227766,22.535211267605636,,22.126436781609197
2023-10-11, 15:00-15:59, Wednesday,,,,,31.60919540229885,,,,,,
2023-10-11, 16:00-16:59, Wednesday,44.740177439797215,19.913419913419915,15.217391304347828,,22.413793103448278,33.33333333333333,52.39786856127886,52.7114967462039,12.676056338028168,26.153846153846157,18.39080459770115
2023-10-11, 17:00-17:59, Wednesday,,8.225108225108226,,13.257575757575758,15.517241379310345,,39.96447602131439,,,,
2023-10-11, 18:00-18:59, Wednesday,,,,7.196969696969697,,18.452380952380953,24.156305506216697,,,,
2023-10-11, 19:00-19:59, Wednesday,17.99746514575412,,,6.0606060606060606,,,15.808170515097691,5.639913232104121,3.286384976525822,,
2023-10-11, 20:00-20:59, Wednesday,19.771863117870723,,,4.545454545454546,,,12.25577264653641,,,,
2023-10-11, 21:00-21:59, Wednesday,20.025348542458808,,,1.893939393939394,,,7.460035523978685,3.2537960954446854,,,
2023-10-11, 22:00-22:59, Wednesday,12.927756653992395,,,,,,,,,,
2023-10-11, 23:00-23:59, Wednesday,10.139416983523446,,,,,,,,,,
2023-10-12, 00:00-00:59, Thursday ,3.5487959442332064,,,,,,,,,,
2023-10-12, 01:00-01:59, Thursday ,1.6476552598225602,,,,,,,,,,
2023-10-12, 02:00-02:59, Thursday ,0.6337135614702154,,,,,,,,,,
2023-10-12, 03:00-03:59, Thursday ,0.5069708491761723,,,,,,,,,,
2023-10-12, 04:00-04:59, Thursday ,0.5069708491761723,,,,,,,,,,
2023-10-12, 07:00-07:59, Thursday ,0.7604562737642585,,,,,,,,,,
2023-10-12, 09:00-09:59, Thursday ,8.871989860583017,,4.3478260869565215,4.166666666666666,,8.333333333333332,3.5523978685612785,19.088937093275486,10.328638497652582,5.384615384615385,6.0344827586206895
2023-10-12, 10:00-10:59, Thursday ,,31.601731601731604,,,13.218390804597702,,,,,,
2023-10-12, 11:00-11:59, Thursday ,30.2915082382763,,14.130434782608695,28.78787878787879,,50.0,45.64831261101243,31.019522776572668,20.657276995305164,,21.26436781609195
2023-10-12, 13:00-13:59, Thursday ,,,31.521739130434785,,,,,,,,
2023-10-12, 14:00-14:59, Thursday ,48.79594423320659,,,50.378787878787875,,53.57142857142857,60.92362344582594,53.14533622559653,34.27230046948357,35.38461538461539,30.45977011494253
2023-10-12, 15:00-15:59, Thursday ,,42.42424242424242,,,38.50574712643678,,,,,,
2023-10-12, 16:00-16:59, Thursday ,41.825095057034225,24.675324675324674,27.173913043478258,39.77272727272727,17.81609195402299,62.5,,45.98698481561822,12.206572769953052,33.07692307692307,23.99425287356322
2023-10-12, 17:00-17:59, Thursday ,,,,14.015151515151514,7.471264367816093,36.30952380952381,48.13499111900533,,,,
2023-10-12, 18:00-18:59, Thursday ,,4.329004329004329,,7.575757575757576,,19.047619047619047,29.129662522202487,,6.103286384976526,,6.609195402298851
2023-10-12, 19:00-19:59, Thursday ,19.518377693282638,,,3.0303030303030303,,,20.603907637655418,11.062906724511931,,,
2023-10-12, 20:00-20:59, Thursday ,17.99746514575412,,,1.5151515151515151,,,13.143872113676732,,,,
2023-10-12, 21:00-21:59, Thursday ,19.138149556400506,,,0.7575757575757576,,,7.63765541740675,5.206073752711497,,,
2023-10-12, 22:00-22:59, Thursday ,12.547528517110266,,,,,,,,,,
2023-10-12, 23:00-23:59, Thursday ,12.040557667934094,,,,,,,,,,
2023-10-13, 00:00-00:59, Friday   ,4.055766793409378,,,,,,,,,,
2023-10-13, 01:00-01:59, Friday   ,2.027883396704689,,,,,,,,,,
2023-10-13, 02:00-02:59, Friday   ,1.0139416983523446,,,,,,,,,,
2023-10-13, 03:00-03:59, Friday   ,0.5069708491761723,,,,,,,,,,
2023-10-13, 06:00-06:59, Friday   ,,,,,,,,,,,
2023-10-13, 07:00-07:59, Friday   ,9.125475285171103,,,,,,,,,,
2023-10-13, 09:00-09:59, Friday   ,9.759188846641319,7.792207792207792,6.521739130434782,6.4393939393939394,,14.880952380952381,7.992895204262878,,2.8169014084507045,,4.454022988505748
2023-10-13, 10:00-10:59, Friday   ,,,,,24.137931034482758,,,,,,
2023-10-13, 11:00-11:59, Friday   ,24.58808618504436,,13.043478260869565,,,60.11904761904761,29.307282415630553,34.924078091106296,14.084507042253522,,21.982758620689655
2023-10-13, 14:00-14:59, Friday   ,40.3041825095057,,21.73913043478261,22.348484848484848,,40.476190476190474,50.08880994671403,50.32537960954448,,26.923076923076923,13.36206896551724
